codigo_ibge,descricao,gramas,padrao
8500401-99,garrafa (200 ml),200,false
8500401-99,garrafa (248 ml),248,false
8500401-99,garrafa (250 ml),250,false
8500401-99,garrafa (290 ml),290,false
8500401-99,garrafa (300 ml),300,false
8500401-99,garrafa (350 ml),350,false
8500401-99,garrafa (400 ml),400,false
8500401-99,garrafa (450 ml),450,false
8500401-99,garrafa (500 ml),500,false
8500401-99,garrafa (600 ml),600,false
8500401-99,garrafa (1 l),1000,false
8500401-99,grama,1,true
8500401-99,lata (335 ml),335,false
8500401-99,lata (350 ml),350,false
8500401-99,litro,1000,false
8500401-99,mililitro,1,false
8500401-99,quilo,1000,false
8500401-99,taca,150,false
8500402-99,caneca,300,false
8500402-99,copo americano,150,false
8500402-99,copo de cafezinho,50,false
8500402-99,copo de requeijao,240,false
8500402-99,copo grande,300,false
8500402-99,copo medio,240,false
8500402-99,copo tulipa,290,false
8500402-99,garrafa (200 ml),200,false
8500402-99,garrafa (1 l),1000,false
8500402-99,grama,1,true
8500402-99,mililitro,1,false
8500402-99,quilo,1000,false
8500402-99,unidade,300,false
8500403-99,caneca,300,false
8500403-99,caneco,300,false
8500403-99,copo americano,150,false
8500403-99,copo de requeijao,240,false
8500403-99,copo grande,300,false
8500403-99,copo medio,240,false
8500403-99,copo tulipa,290,false
8500403-99,garrafa (330 ml),330,false
8500403-99,garrafa (350 ml),350,false
8500403-99,garrafa (450 ml),450,false
8500403-99,garrafa (500 ml),500,false
8500403-99,grama,1,true
8500403-99,litro,1000,false
8500403-99,quilo,1000,false
8500403-99,xicara de cha,200,false
8500404-99,copo americano,150,false
8500404-99,copo grande,300,false
8500404-99,copo medio,240,false
8500404-99,grama,1,true
8500404-99,quilo,1000,false
8500404-99,xicara de cafe,50,false
8500404-99,xicara de cha,200,false
8500405-99,caneca,300,false
8500405-99,caneco,300,false
8500405-99,copo americano,150,false
8500405-99,copo de requeijao,240,false
8500405-99,copo grande,300,false
8500405-99,copo medio,240,false
8500405-99,copo tulipa,290,false
8500405-99,grama,1,true
8500405-99,quilo,1000,false
8500406-99,caneco,300,false
8500406-99,copo americano,150,false
8500406-99,copo de cafezinho,50,false
8500406-99,copo de requeijao,240,false
8500406-99,copo grande,300,false
8500406-99,copo medio,240,false
8500406-99,copo tulipa,290,false
8500406-99,garrafa (350 ml),350,false
8500406-99,grama,1,true
8500406-99,lata (250 ml),250,false
8500406-99,lata (350 ml),350,false
8500406-99,litro,1000,false
8500406-99,mililitro,1,false
8500406-99,quilo,1000,false
8500406-99,taca,150,false
8500406-99,xicara de cha,200,false
8500407-99,caneca,300,false
8500407-99,caneco,300,false
8500407-99,copo americano,150,false
8500407-99,copo de requeijao,240,false
8500407-99,copo grande,300,false
8500407-99,copo medio,240,false
8500407-99,copo tulipa,290,false
8500407-99,garrafa (200 ml),200,false
8500407-99,garrafa (237 ml),237,false
8500407-99,garrafa (250 ml),250,false
8500407-99,garrafa (275 ml),275,false
8500407-99,garrafa (290 ml),290,false
8500407-99,garrafa (350 ml),350,false
8500407-99,garrafa (450 ml),450,false
8500407-99,garrafa (500 ml),500,false
8500407-99,garrafa (600 ml),600,false
8500407-99,garrafa (1 l),1000,false
8500407-99,grama,1,true
8500407-99,lata (350 ml),350,false
8500407-99,litro,1000,false
8500407-99,mililitro,1,false
8500407-99,quilo,1000,false
8500407-99,taca,150,false
8500407-99,xicara de cafe,50,false
8500407-99,xicara de cha,200,false
8500408-99,copo grande,300,false
8500408-99,copo medio,240,false
8500408-99,grama,1,true
8500408-99,quilo,1000,false
8500409-99,copo americano,150,false
8500409-99,copo de requeijao,240,false
8500409-99,copo grande,300,false
8500409-99,copo medio,240,false
8500409-99,grama,1,true
8500409-99,quilo,1000,false
8500410-99,copo americano,150,false
8500410-99,copo grande,300,false
8500410-99,copo medio,240,false
8500410-99,garrafa (500 ml),500,false
8500410-99,grama,1,true
8500410-99,quilo,1000,false
8500411-99,copo americano,150,false
8500411-99,copo grande,300,false
8500411-99,copo medio,240,false
8500411-99,grama,1,true
8500411-99,quilo,1000,false
8500412-99,copo americano,150,false
8500412-99,copo de requeijao,240,false
8500412-99,copo grande,300,false
8500412-99,copo medio,240,false
8500412-99,grama,1,true
8500412-99,quilo,1000,false
8500413-99,copo americano,150,false
8500413-99,copo de requeijao,240,false
8500413-99,copo grande,300,false
8500413-99,copo medio,240,false
8500413-99,copo tulipa,290,false
8500413-99,garrafa (300 ml),300,false
8500413-99,garrafa (400 ml),400,false
8500413-99,garrafa (500 ml),500,false
8500413-99,garrafa (600 ml),600,false
8500413-99,grama,1,true
8500413-99,lata (350 ml),350,false
8500413-99,mililitro,1,false
8500413-99,quilo,1000,false
8500413-99,xicara de cha,200,false
8500414-99,caneca,300,false
8500414-99,caneco,300,false
8500414-99,copo americano,150,false
8500414-99,copo de cafezinho,50,false
8500414-99,copo de requeijao,240,false
8500414-99,copo grande,300,false
8500414-99,copo medio,240,false
8500414-99,copo tulipa,290,false
8500414-99,garrafa (200 ml),200,false
8500414-99,grama,1,true
8500414-99,lata (350 ml),350,false
8500414-99,litro,1000,false
8500414-99,quilo,1000,false
8500414-99,taca,150,false
8500414-99,xicara de cafe,50,false
8500414-99,xicara de cha,200,false
8500415-99,copo americano,150,false
8500415-99,copo de requeijao,240,false
8500415-99,copo grande,300,false
8500415-99,copo medio,240,false
8500415-99,grama,1,true
8500415-99,quilo,1000,false
8500415-99,taca,150,false
8500416-99,copo americano,150,false
